"","X","street_address","wam_age","wam_income","ttl_value","ttl_population","ttl_white","ttl_black","ttl_asian","ttl_hispanic","ttl_other","statefp","countyfp","countyns","affgeoid","geoid","name","namelsad","stusps","state_name","lsad","aland","awater","state_abbr","jurisdiction_type","geometry"
"5278",5278,"756 Highway 53 East SE",40.2413636363636,62896.9003067485,660,329315,241301,35321,14143,30798,7752,"13","129","00356672","0500000US13129","13129","Gordon","Gordon County","GA","Georgia","06",923182601,5729235,"GA","state",c(-84.92081, 34.472447)
"5279",5279,"7568 Gainesville Hwy",41.9213930348259,75507.7258883249,201,129777,90006,15439,9099,12263,2970,"13","291","00353193","0500000US13291","13291","Union","Union County","GA","Georgia","06",834197317,18082752,"GA","state",c(-83.901893, 34.791905)
"5280",5280,"757 Cleveland Ave SW",36.5758928571429,73846.3184523809,336,227503,95751,80166,12861,32074,6651,"13","121","01694833","0500000US13121","13121","Fulton","Fulton County","GA","Georgia","06",1364133162,19666288,"GA","state",c(-84.41399, 33.68167)
"5281",5281,"758 Villa Rica Hwy",36.1613402061856,64361.6701030928,194,112346,76041,23756,2169,6544,3836,"13","223","00349912","0500000US13223","13223","Paulding","Paulding County","GA","Georgia","06",808983871,5212122,"GA","state",c(-84.831563, 33.899778)
"5282",5282,"759 Braselton Hwy",36.1065420560748,83179.2429906542,214,135387,67057,37139,8099,18927,4165,"13","135","01688166","0500000US13135","13135","Gwinnett","Gwinnett County","GA","Georgia","06",1115653877,15611813,"GA","state",c(-83.976299, 33.995197)
"5283",5283,"7601 River Rd",34.6666666666667,88668,12,4378,3286,397,491,174,30,"13","215","00357428","0500000US13215","13215","Muscogee","Muscogee County","GA","Georgia","06",560718761,11696847,"GA","state",c(-85.00699, 32.557904)
"5284",5284,"761 Sidney Marcus Blvd NE",36.3536782154722,76184.3284080076,2111,1280881,519937,495308,90632,139906,35098,"13","121","01694833","0500000US13121","13121","Fulton","Fulton County","GA","Georgia","06",1364133162,19666288,"GA","state",c(-84.362127, 33.825361)
"5285",5285,"7620 Dallas Hwy",34.3854271356784,59526.0307692308,199,90434,41445,36989,1034,8278,2688,"13","097","01686467","0500000US13097","13097","Douglas","Douglas County","GA","Georgia","06",518355012,2423527,"GA","state",c(-84.747426, 33.77053)
"5286",5286,"764 W Bankhead Hwy",36.4607142857143,68302.0089285714,112,59050,39290,13036,1081,3451,2192,"13","045","00326650","0500000US13045","13045","Carroll","Carroll County","GA","Georgia","06",1292752874,12024409,"GA","state",c(-84.943464, 33.730415)
"5287",5287,"765 Buford Dr",36.357468879668,76299.7309292649,1450,677068,338038,182128,44803,93519,18580,"13","135","01688166","0500000US13135","13135","Gwinnett","Gwinnett County","GA","Georgia","06",1115653877,15611813,"GA","state",c(-83.984509, 33.982245)
"5288",5288,"765 Glynn St N",39.6713114754098,69829.0084745763,244,170844,57712,92121,4093,12017,4901,"13","113","01687740","0500000US13113","13113","Fayette","Fayette County","GA","Georgia","06",503907543,12814102,"GA","state",c(-84.450437, 33.462282)
"5289",5289,"765 McFarland Pkwy",39.1624096385542,109865.419277108,415,263828,180010,23286,26304,26985,7243,"13","117","01673358","0500000US13117","13117","Forsyth","Forsyth County","GA","Georgia","06",581757645,58447999,"GA","state",c(-84.228355, 34.130121)
"5290",5290,"765 US Highway 82",44.5,37150,16,5185,2774,2066,220,34,91,"13","239","00350547","0500000US13239","13239","Quitman","Quitman County","GA","Georgia","06",391703076,24158295,"GA","state",c(-85.109291, 31.888239)
"5291",5291,"765 US Highway 82",42.873275862069,52174.1465517241,116,60247,30585,19637,2075,6034,1916,"13","239","00350547","0500000US13239","13239","Quitman","Quitman County","GA","Georgia","06",391703076,24158295,"GA","state",c(-85.109282, 31.888278)
"5292",5292,"7652 Newnan Rd",40.9572727272727,70257.7,440,181906,130231,32461,2726,11311,5177,"13","255","00353055","0500000US13255","13255","Spalding","Spalding County","GA","Georgia","06",507561198,9375991,"GA","state",c(-84.488888, 33.254189)
"5293",5293,"7656 Highway 441 N",43.2761044176707,66283.9919678715,498,261963,166868,39873,9531,36629,9062,"13","241","00351489","0500000US13241","13241","Rabun","Rabun County","GA","Georgia","06",958643875,17853952,"GA","state",c(-83.384282, 34.984657)
"5294",5294,"766 Helen Hwy",41.2892307692308,60285.3384615385,130,72551,55506,8276,2304,4362,2103,"13","311","00326781","0500000US13311","13311","White","White County","GA","Georgia","06",623524633,3917258,"GA","state",c(-83.756324, 34.610192)
"5295",5295,"769 N Main St",43.4991416309013,65337.2360515021,233,51571,35177,13267,602,1854,671,"13","211","00346008","0500000US13211","13211","Morgan","Morgan County","GA","Georgia","06",899791096,18672319,"GA","state",c(-83.459235, 33.604288)
"5296",5296,"7694 Tara Blvd",35.0079207920792,55095.9792746114,202,139992,28206,85248,5501,16333,4704,"13","063","01672399","0500000US13063","13063","Clayton","Clayton County","GA","Georgia","06",366879097,6962586,"GA","state",c(-84.368237, 33.544889)
"5297",5297,"77 E Parker St",40.1141509433962,44043.1226415094,106,31248,22552,4986,392,3053,265,"13","001","00349113","0500000US13001","13001","Appling","Appling County","GA","Georgia","06",1316424660,10326621,"GA","state",c(-82.347261, 31.778426)
"5298",5298,"77 Marshall Mill Rd",43.5496,46479.296,125,34378,22903,9725,232,907,611,"13","079","00342918","0500000US13079","13079","Crawford","Crawford County","GA","Georgia","06",841524044,3986929,"GA","state",c(-83.861062, 32.675122)
"5299",5299,"77 Marshall Mill Rd",44.7288461538462,44289.5769230769,52,16479,12406,2990,79,810,194,"13","079","00342918","0500000US13079","13079","Crawford","Crawford County","GA","Georgia","06",841524044,3986929,"GA","state",c(-83.861266, 32.675185)
"5300",5300,"77 Perimeter Ctr E",37.0545504994451,80386.6357541899,1807,1183552,541401,369909,100492,137414,34336,"13","089","01687424","0500000US13089","13089","DeKalb","DeKalb County","GA","Georgia","06",693443933,8858826,"GA","state",c(-84.337217, 33.924122)
"5301",5301,"770 S Main St",30.8987654320988,48657.4382716049,162,52714,18812,22997,1283,6480,3142,"13","179","00357095","0500000US13179","13179","Liberty","Liberty County","GA","Georgia","06",1337654102,222884791,"GA","state",c(-81.604236, 31.824544)
"5302",5302,"7721 Tara Blvd",33.7787735849057,53120.025,212,134514,36781,74826,3452,15243,4212,"13","063","01672399","0500000US13063","13063","Clayton","Clayton County","GA","Georgia","06",366879097,6962586,"GA","state",c(-84.368783, 33.543845)
"5303",5303,"7726 Johnny Mercer Blvd",41.2505607476635,66780.48,1070,594952,417240,95398,17322,48442,16550,"13","051","01694477","0500000US13051","13051","Chatham","Chatham County","GA","Georgia","06",1121772804,509852786,"GA","state",c(-80.964555, 32.031284)
"5304",5304,"773 Highway 138 W",37.5870535714286,66205.1428571429,224,180105,66303,81641,8002,18734,5425,"13","151","01671894","0500000US13151","13151","Henry","Henry County","GA","Georgia","06",825449018,20273034,"GA","state",c(-84.280087, 33.545209)
"5305",5305,"7730 McGinnis Ferry Rd",39.7249211356467,125123.511041009,317,159205,88831,17398,32390,15770,4816,"13","121","01694833","0500000US13121","13121","Fulton","Fulton County","GA","Georgia","06",1364133162,19666288,"GA","state",c(-84.13027, 34.056295)
"5306",5306,"774 Highway 96",37.7262587980509,80552.4059945504,1847,316190,197740,75878,12157,22353,8062,"13","153","01671693","0500000US13153","13153","Houston","Houston County","GA","Georgia","06",973954137,9990192,"GA","state",c(-83.65944, 32.554037)
"5307",5307,"7744 Ga 15 N",50.8,51602,8,4165,2523,1413,0,134,95,"13","303","00348428","0500000US13303","13303","Washington","Washington County","GA","Georgia","06",1757373959,15099021,"GA","state",c(-82.804523, 33.101412)
"5308",5308,"7744 State Road 81",39.3699248120301,76710.9969924812,665,280263,165801,63953,11284,32654,6571,"13","297","00351264","0500000US13297","13297","Walton","Walton County","GA","Georgia","06",846461373,8234387,"GA","state",c(-83.801804, 33.90155)
"5309",5309,"7745 Spence Rd",35.8890459363958,58147.8550724638,283,164836,46156,96296,5198,13475,3711,"13","121","01694833","0500000US13121","13121","Fulton","Fulton County","GA","Georgia","06",1364133162,19666288,"GA","state",c(-84.565221, 33.543575)
"5310",5310,"7748 Alabama Hwy NW",36.075,55726.25,32,16833,11724,2767,364,1293,685,"13","115","00353665","0500000US13115","13115","Floyd","Floyd County","GA","Georgia","06",1320404595,22414013,"GA","state",c(-85.398746, 34.266516)
"5311",5311,"775 Beaver Ruin Rd NW",34.2778409090909,63892.9829545455,176,109130,35524,30667,12336,27474,3129,"13","135","01688166","0500000US13135","13135","Gwinnett","Gwinnett County","GA","Georgia","06",1115653877,15611813,"GA","state",c(-84.132486, 33.911772)
"5312",5312,"775 Highway 16 W",36.55,64531.85,40,22586,17005,3685,349,965,582,"13","077","00326666","0500000US13077","13077","Coweta","Coweta County","GA","Georgia","06",1142364907,12680737,"GA","state",c(-84.835666, 33.406784)
"5313",5313,"775 Lanier Ave E",38.3429319371728,72665.2513089005,191,106242,47159,42765,2997,9906,3415,"13","113","01687740","0500000US13113","13113","Fayette","Fayette County","GA","Georgia","06",503907543,12814102,"GA","state",c(-84.434768, 33.450613)
"5314",5314,"775 Us 441",40.05,32951.5,8,1872,1488,272,0,82,30,"13","065","00351285","0500000US13065","13065","Clinch","Clinch County","GA","Georgia","06",2110829175,23303279,"GA","state",c(-82.561532, 30.685801)
"5315",5315,"776 Highway 138 W",38.2820788530466,61627.5636363636,279,205593,88403,87506,7793,15389,6502,"13","151","01671894","0500000US13151","13151","Henry","Henry County","GA","Georgia","06",825449018,20273034,"GA","state",c(-84.280803, 33.545424)
"5316",5316,"78 Oak St",37.5309090909091,62259.0272727273,110,62998,23388,29926,1849,6017,1818,"13","151","01671894","0500000US13151","13151","Henry","Henry County","GA","Georgia","06",825449018,20273034,"GA","state",c(-84.296382, 33.390993)
"5317",5317,"780 Covington St",40.3180952380952,57645.1650793651,315,109659,72263,29112,1384,4121,2779,"13","035","00352295","0500000US13035","13035","Butts","Butts County","GA","Georgia","06",475754793,11269640,"GA","state",c(-83.959498, 33.304778)
"5318",5318,"780 Franklin Gtwy SE",34.1683823529412,58242.1617647059,272,138649,59285,46135,6000,23222,4007,"13","067","01686112","0500000US13067","13067","Cobb","Cobb County","GA","Georgia","06",880026860,12347127,"GA","state",c(-84.500918, 33.932731)
"5319",5319,"7800 Holcomb Bridge Rd",41.2451827242525,101590.609427609,301,184307,100205,41835,12656,24940,4671,"13","135","01688166","0500000US13135","13135","Gwinnett","Gwinnett County","GA","Georgia","06",1115653877,15611813,"GA","state",c(-84.258931, 33.968366)
"5320",5320,"7805 Ga 48",42.3344827586207,39249.6206896552,29,9586,7275,1345,40,775,151,"13","055","00352213","0500000US13055","13055","Chattooga","Chattooga County","GA","Georgia","06",811512398,570806,"GA","state",c(-85.473769, 34.482418)
"5321",5321,"7812 Adairsville Hwy",39.5,57117.2,20,13379,10325,1289,265,959,541,"13","015","00351604","0500000US13015","13015","Bartow","Bartow County","GA","Georgia","06",1188568883,27370205,"GA","state",c(-84.916058, 34.376596)
"5322",5322,"7814 Wells St",39.6855882352941,84737.3205882353,340,112051,81261,17764,4256,6333,2437,"13","077","00326666","0500000US13077","13077","Coweta","Coweta County","GA","Georgia","06",1142364907,12680737,"GA","state",c(-84.553579, 33.297139)
"5323",5323,"7826 Village Entrance Rd",40.7857142857143,58889.2197802198,91,43932,26693,10797,1172,4406,864,"13","097","01686467","0500000US13097","13097","Douglas","Douglas County","GA","Georgia","06",518355012,2423527,"GA","state",c(-84.831108, 33.748096)
"5324",5324,"7827 Tallahassee Hwy",42.0156950672646,47243.0516431925,223,74106,48157,18852,741,4817,1539,"13","087","00352234","0500000US13087","13087","Decatur","Decatur County","GA","Georgia","06",1546842840,67154651,"GA","state",c(-84.381234, 30.692019)
"5325",5325,"783 Ila Rd",40.3168103448276,54175.9310344828,232,96734,74876,9321,2912,7285,2340,"13","157","00349570","0500000US13157","13157","Jackson","Jackson County","GA","Georgia","06",879711015,8858787,"GA","state",c(-83.432524, 34.193805)
"5326",5326,"784 Belwood Rd SE",43.4258823529412,63825.0705882353,85,33832,26056,2246,1844,3149,537,"13","129","00356672","0500000US13129","13129","Gordon","Gordon County","GA","Georgia","06",923182601,5729235,"GA","state",c(-84.914301, 34.451821)
"5327",5327,"7841 Highway 29 N",48.7705882352941,57117.9803921569,51,13710,11286,951,622,580,271,"13","195","01688004","0500000US13195","13195","Madison","Madison County","GA","Georgia","06",731214552,8448220,"GA","state",c(-83.188796, 34.228184)
"5328",5328,"7845 Senoia Rd",38.7289117836446,72814.9640992167,1553,937484,512159,291855,34670,75352,23448,"13","121","01694833","0500000US13121","13121","Fulton","Fulton County","GA","Georgia","06",1364133162,19666288,"GA","state",c(-84.577491, 33.541966)
"5329",5329,"7845 Veterans Pkwy",38.636,81581.9,50,33278,21873,5787,2158,2065,1395,"13","215","00357428","0500000US13215","13215","Muscogee","Muscogee County","GA","Georgia","06",560718761,11696847,"GA","state",c(-84.938721, 32.561689)
"5330",5330,"7845 Veterans Pkwy",35.7134328358209,69496.5074626866,67,43257,25119,11047,1997,3357,1737,"13","215","00357428","0500000US13215","13215","Muscogee","Muscogee County","GA","Georgia","06",560718761,11696847,"GA","state",c(-84.938713, 32.561708)
"5331",5331,"786 West Ave",37.1026315789474,67395.8986486487,152,74603,59441,8159,680,4496,1827,"13","015","00351604","0500000US13015","13015","Bartow","Bartow County","GA","Georgia","06",1188568883,27370205,"GA","state",c(-84.814628, 34.158037)
"5332",5332,"7860 Senoia Rd",38.427320754717,66297.6784037559,1329,795875,363072,284724,30537,96023,21519,"13","121","01694833","0500000US13121","13121","Fulton","Fulton County","GA","Georgia","06",1364133162,19666288,"GA","state",c(-84.576385, 33.54142)
"5333",5333,"7865 Adairsville Hwy",40.6788,58990.7599164927,500,216356,158942,28650,4651,17568,6545,"13","015","00351604","0500000US13015","13015","Bartow","Bartow County","GA","Georgia","06",1188568883,27370205,"GA","state",c(-84.916169, 34.377679)
"5334",5334,"7875 Adairsville Hwy",41.211036036036,70630.7372093023,444,258770,199338,24231,7741,21575,5885,"13","015","00351604","0500000US13015","13015","Bartow","Bartow County","GA","Georgia","06",1188568883,27370205,"GA","state",c(-84.91407, 34.377597)
"5335",5335,"7884 Roswell Rd",36.9585519412382,80349.332633788,957,424755,190602,128714,35676,55933,13830,"13","121","01694833","0500000US13121","13121","Fulton","Fulton County","GA","Georgia","06",1364133162,19666288,"GA","state",c(-84.358091, 33.973103)
"5336",5336,"789 N Houston Rd",40.5375,53677.1428571429,32,16977,8336,5279,1613,1548,201,"13","153","01671693","0500000US13153","13153","Houston","Houston County","GA","Georgia","06",973954137,9990192,"GA","state",c(-83.641997, 32.630468)
"5337",5337,"789 S Main St",38.4,57165.641025641,39,16989,14918,723,226,789,333,"13","137","00351383","0500000US13137","13137","Habersham","Habersham County","GA","Georgia","06",717083984,5669790,"GA","state",c(-83.524163, 34.507468)
"5338",5338,"7890 Veterans Pkwy",38.5945736434109,71178.2441860465,258,118799,79748,24972,3123,6735,4221,"13","215","00357428","0500000US13215","13215","Muscogee","Muscogee County","GA","Georgia","06",560718761,11696847,"GA","state",c(-84.93715, 32.562096)
"5339",5339,"790 Barnett Shoals Rd",37.321186440678,58606.313559322,118,61947,42361,8174,2388,8037,987,"13","059","01672699","0500000US13059","13059","Clarke","Clarke County","GA","Georgia","06",308784927,4688313,"GA","state",c(-83.351321, 33.936537)
"5340",5340,"790 Hawthorne Ave",36.9545454545455,53449.2954545455,88,43148,25316,10815,885,5382,750,"13","059","01672699","0500000US13059","13059","Clarke","Clarke County","GA","Georgia","06",308784927,4688313,"GA","state",c(-83.41318, 33.961947)
"5341",5341,"7903 Jonesboro Rd",35.2438144329897,52394.0154639175,194,126260,20122,86105,3689,11569,4775,"13","063","01672399","0500000US13063","13063","Clayton","Clayton County","GA","Georgia","06",366879097,6962586,"GA","state",c(-84.351308, 33.539178)
"5342",5342,"791 Elma G Miles Pkwy",30.9502304147465,53925.7469879518,434,116666,51497,43158,2250,13296,6465,"13","179","00357095","0500000US13179","13179","Liberty","Liberty County","GA","Georgia","06",1337654102,222884791,"GA","state",c(-81.61524, 31.831163)
"5343",5343,"7915 Jonesboro Rd",36.3096296296296,54497.4592592593,135,97704,17800,65263,4751,7141,2749,"13","063","01672399","0500000US13063","13063","Clayton","Clayton County","GA","Georgia","06",366879097,6962586,"GA","state",c(-84.351578, 33.538509)
"5344",5344,"7921 Macon Hwy",40.4941979522184,69966.4050632911,1758,590889,412090,102393,17249,46111,13046,"13","219","00356774","0500000US13219","13219","Oconee","Oconee County","GA","Georgia","06",477443088,5264894,"GA","state",c(-83.414755, 33.888146)
"5345",5345,"7921 Manchester Hwy",42.3,66594.6666666667,28,11460,8100,2451,134,466,309,"13","263","00326757","0500000US13263","13263","Talbot","Talbot County","GA","Georgia","06",1013662778,8766848,"GA","state",c(-84.563604, 32.790748)
